2020-09-30,13:45,28.56,8.82
2020-09-30,14:00,43.37,8.78
2020-09-30,14:15,20.18,7.74
2020-09-30,14:30,39.27,7.76
2020-09-30,14:45,18.41,9.15
2020-09-30,15:00,39.69,10.62
2020-09-30,15:15,18.49,9.6
2020-09-30,15:30,26.8,10.24
2020-09-30,15:45,19.91,9.28
2020-09-30,16:00,33.17,8.91
2020-09-30,16:15,40.63,10.23
2020-09-30,16:30,17.44,8.21
2020-09-30,16:45,23.54,7.81
2020-09-30,17:00,28.9,9.55
2020-09-30,17:15,41.76,11.19
2020-09-30,17:30,27.31,8.1
2020-09-30,17:45,15.96,7.46
2020-09-30,18:00,20.26,6.69
2020-09-30,18:15,24.27,7.22
2020-09-30,18:30,27.22,9.2
2020-09-30,18:45,16.65,9.19
2020-09-30,19:00,15.16,8.57
2020-09-30,19:15,16.51,9.91
2020-09-30,19:30,25.67,5.58
2020-09-30,19:45,46.29,9.26
2020-09-30,20:00,5.38,4.9
2020-09-30,20:15,27.76,7.69
2020-09-30,20:30,25.9,9.76
